ID,State,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Expected Price ($1k),amount_selling_cars_2017,amount_selling_cars_2018,amount_selling_cars_2019,amount_selling_cars_2020,amount_selling_cars_2021,accumulative_selling_cars,Expense
EV17973,TX,2018.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,69.0,2774,4685,1470,1273,3376,13578,64.0
EV66462,TX,2018.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,21.0,3766,4796,4903,4211,3399,21075,10.0
EV2006,TX,2015.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,25.0,4654,3391,2689,2991,2297,16022,17.0
EV56823,TX,2017.0,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,20.0,2294,4519,4297,2939,1113,15162,12.0
EV82464,TX,2019.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,57.0,2176,2778,2828,2924,1971,12677,45.0
EV42362,TX,2013.0,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,20.0,1565,4770,4709,4821,4023,19888,5.0
EV76272,TX,2016.0,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,20.0,3576,4976,2560,4482,1771,17365,1.0
EV51967,TX,2017.0,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,20.004,3143,1051,2829,3765,3037,13825,3.0040000000000013
EV53416,TX,2018.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,69.0,3894,4458,3914,3115,3142,18523,53.0
EV60914,TX,2019.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,35.0,4588,4436,4235,4749,1555,19563,23.0
EV15065,TX,2016.0,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,65.0,4662,3366,2668,3095,1785,15576,57.0
EV41031,TX,2013.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,18.0,4133,1734,4218,4806,1166,16057,14.0
EV33844,TX,2019.0,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,153,32.1,1556,2930,1672,3902,1337,11397,16.1
EV1985,TX,2018.0,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,21.998,4224,3212,2808,4460,3471,18175,4.998000000000001
EV39797,TX,2013.0,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,33.9,2832,2924,4991,1018,1170,12935,19.9
EV44647,TX,2016.0,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,70.0,2024,1456,1870,4605,3191,13146,59.0
EV54650,TX,2013.0,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,87,7.0,1431,4783,4448,4776,1253,16691,4.0
EV52942,TX,2020.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,50.0,1548,3071,1818,4489,2792,13718,46.0
EV78105,TX,2019.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,57.0,4489,4289,2707,1771,1498,14754,44.0
EV32037,TX,2016.0,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,70.0,2945,2868,4558,2543,1683,14597,67.0
EV14930,TX,2021.0,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,40.0,2910,3231,1366,2446,2445,12398,25.0
EV71881,TX,2011.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,15.0,3955,1723,2968,2634,4546,15826,4.0
EV61448,TX,2018.0,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,21.998,1489,4348,2774,2835,3268,14714,14.998000000000001
EV77984,TX,2016.0,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,19.0,2330,3443,3726,1225,2974,13698,7.0
EV45695,TX,2016.0,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,65.0,3559,3267,2313,3215,1175,13529,60.0
EV28059,TX,2018.0,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,22.857,2960,1362,3425,2651,4562,14960,14.857
EV26071,TX,2020.0,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,31.5,2956,3856,1764,3490,1674,13740,27.5
EV86764,TX,2020.0,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,72.9,3328,3120,2536,1411,2175,12570,57.900000000000006
EV25963,TX,2018.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,69.0,2391,1284,3319,2230,4255,13479,58.0
EV59369,TX,2019.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,57.0,3562,1680,4554,4158,4550,18504,38.0
EV18252,TX,2018.0,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,24.283,1179,1006,2852,1171,1390,7598,9.283000000000001
EV23509,TX,2018.0,VOLVO,XC60 AWD,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,37.0,2820,2461,3346,4516,1986,15129,28.0
EV33436,TX,2017.0,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,60.0,4704,2862,4494,2428,3609,18097,49.0
EV55815,TX,2019.0,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,25.0,3606,3606,3105,1214,1863,13394,8.0
EV14431,TX,2013.0,SMART,FORTWO ELECTRIC DRIVE,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,68,10.0,1782,1721,2591,4489,2315,12898,4.0
EV13880,TX,2019.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,57.0,3877,3022,3242,1438,4988,16567,38.0
EV55738,TX,2016.0,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,20.0,4272,3538,2756,4752,3231,18549,1.0
EV43171,TX,2013.0,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,33.9,3950,2382,1369,1243,2265,11209,24.9
EV29659,TX,2014.0,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,15.0,4123,2670,4660,1710,3047,16210,0.0
EV34278,TX,2018.0,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,39.0,4477,4056,3889,4090,4475,20987,27.0
EV37682,TX,2020.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,50.0,4462,2250,1279,4180,1957,14128,44.0
EV91177,TX,2018.0,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,24.283,2394,3250,4973,4718,4671,20006,20.283
EV82820,TX,2017.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,19.0,2047,3482,4443,1004,1648,12624,0.0
EV79726,TX,2016.0,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,65.0,2016,1636,3038,4671,3994,15355,62.0
EV65259,TX,2020.0,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,72.0,4807,1739,1651,2854,2295,13346,59.0
EV43939,TX,2019.0,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,125,22.2,1116,4910,3288,3405,4347,17066,18.2
EV14316,TX,2019.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,35.0,1926,2524,2596,1981,2209,11236,30.0
EV43567,TX,2018.0,MINI,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,22.0,2496,2815,4804,1866,3045,15026,17.0
EV84655,TX,2021.0,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,36.6,2820,3561,4104,1762,2343,14590,33.6
EV78752,TX,2017.0,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,46.745,1077,2054,3701,3501,4110,14443,43.745
EV74045,TX,2020.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,50.0,4457,2622,2102,1509,1466,12156,45.0
EV61802,TX,2016.0,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,81,19.0,1489,3422,4269,4399,4434,18013,5.0
EV47752,TX,2012.0,FORD,FOCUS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,76,14.0,2833,1487,1082,3242,1093,9737,4.0
EV20926,TX,2016.0,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,19.0,3119,2204,3043,2309,4164,14839,5.0
EV43400,TX,2020.0,HYUNDAI,KONA,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,258,27.0,2765,4222,1429,3389,4893,16698,20.0
EV44071,TX,2020.0,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,330,105.0,4994,2070,3759,2484,2348,15655,90.0
EV38122,TX,2020.0,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,31.5,3535,2595,3631,3436,1955,15152,18.5
EV90250,TX,2020.0,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,40.0,3323,4286,4033,3427,4121,19190,36.0
EV91360,TX,2019.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,35.0,2584,4109,3293,1536,3416,14938,28.0
EV15871,TX,2014.0,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,15.0,1484,3896,2462,2683,4278,14803,4.0
EV89984,TX,2019.0,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,34.5,4975,2456,2319,3601,3935,17286,24.5
EV71060,TX,2015.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,25.0,2486,3712,2518,3296,3037,15049,15.0
EV62285,TX,2018.0,PORSCHE,PANAMERA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,80.0,3778,1444,2124,3451,2885,13682,66.0
EV5359,TX,2021.0,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,70.0,1026,4246,3915,4496,4033,17716,66.0
EV17453,TX,2016.0,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,19.0,2481,1646,2257,3243,1607,11234,9.0
EV14433,TX,2018.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,69.0,3555,4516,3639,2062,1823,15595,62.0
EV9311,TX,2018.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,69.0,2592,2986,4123,3062,4650,17413,64.0
EV21988,TX,2018.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,69.0,1363,3152,4822,2913,2343,14593,58.0
EV45444,TX,2017.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,19.0,2651,2069,4126,3608,4973,17427,7.0
EV18159,TX,2017.0,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,20.004,3331,4559,4711,4742,2133,19476,11.004000000000001
EV64679,TX,2017.0,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,20.0,2699,2695,2873,4715,1471,14453,8.0
EV46651,TX,2019.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,57.0,3191,2335,1842,4084,2083,13535,39.0
EV86882,TX,2016.0,HYUNDAI,SONATA PLUG-IN HYBRID,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,27,16.365,2730,2571,3109,3594,3148,15152,13.364999999999998
EV51327,TX,2020.0,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,72.0,1230,3854,4974,3090,4178,17326,67.0
EV70493,TX,2019.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,57.0,1500,4680,2412,4780,2109,15481,51.0
EV91173,TX,2020.0,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,72.0,2423,2740,3336,3448,3712,15659,66.0
EV75871,TX,2018.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,69.0,4648,3030,4207,2359,2471,16715,66.0
EV40704,TX,2018.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,69.0,1529,1257,2141,2069,3341,10337,65.0
EV37409,TX,2021.0,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,40.0,4961,4735,1039,4599,1881,17215,28.0
EV18388,TX,2018.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,69.0,1169,1606,4529,4591,2706,14601,61.0
EV86438,TX,2021.0,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,70.0,3416,2464,3158,4860,4875,18773,59.0
EV65348,TX,2011.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,15.0,2738,1498,4050,3588,2578,14452,11.0
EV50793,TX,2011.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,15.0,4239,2680,3797,3575,1406,15697,8.0
EV1082,TX,2015.0,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,18.5,1870,1845,4405,4374,1379,13873,4.5
EV45455,TX,2020.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,50.0,3233,4215,3133,1474,3704,15759,33.0
EV59824,TX,2021.0,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,39.0,3293,3012,1416,2975,3400,14096,35.0
EV29542,TX,2016.0,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,70.0,1466,4749,3238,1470,2614,13537,63.0
EV35689,TX,2018.0,VOLVO,XC90 AWD,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,46.0,3925,2742,2183,1570,1508,11928,27.0
EV50246,TX,2020.0,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,293,102.0,2220,2792,3522,4139,2805,15478,92.0
EV14636,TX,2020.0,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,72.0,2526,3277,2809,4565,4122,17299,56.0
EV54823,TX,2020.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,40.0,1429,3818,2834,3275,3749,15105,33.0
EV1529,TX,2014.0,CHEVROLET,SPARK,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,82,12.0,3556,2522,1898,3234,2397,13607,7.0
EV24475,TX,2011.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,15.0,1311,2545,3451,4988,4800,17095,10.0
EV36669,TX,2020.0,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,192,119.8,1094,3943,4221,2801,1467,13526,108.8
EV78377,TX,2019.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,57.0,3117,3194,2003,3574,4960,16848,43.0
EV43217,TX,2020.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,149,40.0,3852,4288,3141,4490,3898,19669,22.0
EV3341,TX,2020.0,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,31.5,3390,3139,4157,3467,4448,18601,21.5
EV46381,TX,2021.0,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,40.0,4255,1140,3827,2276,1408,12906,37.0
EV43010,TX,2015.0,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,62.0,4002,3200,2598,4593,2689,17082,46.0
EV6039,TX,2018.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,69.0,1293,4661,4021,4290,4003,18268,62.0
EV83709,TX,2020.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,50.0,4043,1335,4170,1578,3322,14448,31.0
EV18347,TX,2018.0,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,69.0,3764,3365,2616,2981,4867,17593,62.0
EV61075,TX,2015.0,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,62.0,1378,4810,2005,4905,4873,17971,45.0
EV46714,TX,2020.0,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,33.0,1559,4420,1376,1198,2249,10802,18.0
EV15334,TX,2018.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,69.0,4266,4141,1728,3653,2453,16241,56.0
EV71195,TX,2018.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,21.0,3965,2553,2794,4122,4227,17661,16.0
EV15415,TX,2021.0,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,40.0,3332,2963,4917,1909,3174,16295,22.0
EV43425,TX,2021.0,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,36.6,2674,2316,3191,4696,3111,15988,21.6
EV79903,TX,2017.0,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,20.004,2308,4935,2736,2123,1795,13897,3.0040000000000013
EV43801,TX,2018.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,69.0,4972,1495,2301,2165,1204,12137,64.0
EV57715,TX,2019.0,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,34.5,4634,3667,2943,3367,2230,16841,25.5
EV9491,TX,2018.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,69.0,2773,3118,1625,3765,1945,13226,65.0
EV5292,TX,2013.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,18.0,4388,3055,3763,1234,1052,13492,5.0
EV65043,TX,2018.0,VOLVO,XC90 AWD,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,46.0,4442,2725,1422,4097,2052,14738,30.0
EV64167,TX,2020.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,50.0,3917,1018,1769,3984,4372,15060,38.0
EV71234,TX,2017.0,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,20.0,4247,3720,1629,2838,1081,13515,17.0
EV25127,TX,2016.0,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,70.0,2134,4603,1702,1166,2839,12444,58.0
EV24537,TX,2017.0,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,28.0,1108,2256,4743,3805,4596,16508,23.0
EV31515,TX,2015.0,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,83,20.0,2535,4036,2014,4611,1516,14712,3.0
EV29371,TX,2017.0,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,20,21.0,2509,4152,2095,2774,3340,14870,14.0
EV81575,TX,2017.0,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,65.0,2543,4064,1126,3510,1222,12465,61.0
EV15896,TX,2018.0,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,90.0,4116,2956,4387,1618,4768,17845,73.0
EV76281,TX,2020.0,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,72.0,1313,1097,2089,4335,3603,12437,64.0
EV24694,TX,2018.0,SMART,EQ FORTWO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,58,16.999,1994,4619,3301,1976,4700,16590,6.998999999999999
EV3790,TX,2018.0,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,30.0,4438,4880,4142,1364,3818,18642,13.0
EV2704,TX,2013.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,18.0,4749,3075,1897,3218,3488,16427,13.0
EV34607,TX,2018.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,69.0,1905,4080,2481,2952,4054,15472,65.0
EV50858,TX,2016.0,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,65.0,3423,3604,1197,2083,4065,14372,54.0
EV35329,TX,2014.0,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,81,16.0,1409,4225,1732,1686,4467,13519,4.0
EV41247,TX,2015.0,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,18.0,2701,3440,3797,4048,4615,18601,6.0
EV82268,TX,2017.0,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,60.0,1393,4145,3500,4552,2678,16268,56.0
EV2874,TX,2018.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,69.0,2259,1672,4060,2375,3924,14290,51.0
EV66596,TX,2020.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,50.0,3712,3705,4835,2236,1355,15843,35.0
EV67146,TX,2017.0,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,25.0,3481,4244,1981,1730,3429,14865,12.0
EV60199,TX,2020.0,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,72.0,2374,3632,4878,1025,3404,15313,58.0
EV4858,TX,2018.0,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,25.0,4672,1186,2824,4876,2381,15939,8.0
EV33516,TX,2013.0,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,33.89,3805,1840,4389,1231,1800,13065,27.89
EV60004,TX,2019.0,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,28.1,4917,4166,3872,4538,3323,20816,21.1
EV31870,TX,2014.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,19.0,1101,1920,4248,4902,1355,13526,4.0
EV89827,TX,2020.0,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,72.0,1497,4457,4405,3234,3518,17111,58.0
EV23814,TX,2021.0,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,70.0,2971,2187,3777,2778,2693,14406,53.0
EV46443,TX,2019.0,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,41.78,1242,4738,3753,2118,1740,13591,36.78
EV5727,TX,2019.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,35.0,2838,2052,3001,2433,1626,11950,22.0
EV43812,TX,2018.0,MERCEDES-BENZ,C-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,8,29.0,2300,3808,2625,4863,3499,17095,23.0
EV17338,TX,2018.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,69.0,1125,3848,1747,3716,1650,12086,54.0
EV79995,TX,2018.0,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,30.0,1940,3007,1918,3820,4763,15448,25.0
EV88423,TX,2018.0,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,30.0,4893,1025,1165,4878,2638,14599,19.0
EV28791,TX,2015.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,25.0,1686,4141,3474,1262,2658,13221,17.0
